data_file,variable_name,sas_label,variable_label
P_UNI,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_UNI,WTSAPRP,Subsample_A_Weights_Pre_Pandemic,WTSAPRP_Subsample_A_Weights_Pre_Pandemic
P_UNI,URXUNI,Nickel_Urine_ug_L,URXUNI_Nickel_Urine_ug_L
P_UNI,URDUNILC,Nickel_Urine_Comment_Code,URDUNILC_Nickel_Urine_Comment_Code
P_UTAS,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_UTAS,WTSAPRP,Subsample_A_Weights_Pre_Pandemic,WTSAPRP_Subsample_A_Weights_Pre_Pandemic
P_UTAS,URXUAS,Arsenic_Total_Urine_ug_L,URXUAS_Arsenic_Total_Urine_ug_L
P_UTAS,URDUASLC,Arsenic_Total_Urine_Comment_Code,URDUASLC_Arsenic_Total_Urine_Comment_Code
P_UVOC2,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_UVOC2,WTVOC2PP,UVOC2_Subsample_Weights_Pre_Pandemic,WTVOC2PP_UVOC2_Subsample_Weights_Pre_Pandemic
P_UVOC2,URXMUCA,trans_trans_Muconic_acid_ng_mL,URXMUCA_trans_trans_Muconic_acid_ng_mL
P_UVOC2,URDMUCLC,trans_trans_Muconic_acid_comment_code,URDMUCLC_trans_trans_Muconic_acid_comment_code
P_UVOC2,URXPHMA,Phenylmercapturic_acid_ng_mL,URXPHMA_Phenylmercapturic_acid_ng_mL
P_UVOC2,URDPMALC,Phenylmercapturic_acid_comment_code,URDPMALC_Phenylmercapturic_acid_comment_code
P_UVOC,SEQN,Respondent_Sequence_Number,SEQN_Respondent_Sequence_Number
P_UVOC,WTSAPRP,Subsample_A_Weights_Pre_Pandemic,WTSAPRP_Subsample_A_Weights_Pre_Pandemic
P_UVOC,URX2MH,2_methylhippuric_acid_ng_mL,URX2MH_2_methylhippuric_acid_ng_mL
P_UVOC,URD2MHLC,2_methylhippuric_acid_comment_code,URD2MHLC_2_methylhippuric_acid_comment_code
P_UVOC,URX34M,3_methipurc_acd_4_methipurc_acd_ng_mL,URX34M_3_methipurc_acd_4_methipurc_acd_ng_mL
P_UVOC,URD34MLC,3_methipurc_acd_4_methipurc_acid_comt,URD34MLC_3_methipurc_acd_4_methipurc_acid_comt
P_UVOC,URXAAM,N_ace_S_2_carbamoylethyl_L_cys_ng_mL,URXAAM_N_ace_S_2_carbamoylethyl_L_cys_ng_mL
P_UVOC,URDAAMLC,N_ace_S_2_carbamoylethyl_L_cys_comt,URDAAMLC_N_ace_S_2_carbamoylethyl_L_cys_comt
P_UVOC,URXAMC,N_ace_S_N_methlcarbamoyl_L_cys_ng_mL,URXAMC_N_ace_S_N_methlcarbamoyl_L_cys_ng_mL
P_UVOC,URDAMCLC,N_ace_S_N_methlcarbamoyl_L_cys_comt,URDAMCLC_N_ace_S_N_methlcarbamoyl_L_cys_comt
P_UVOC,URXATC,2_amnothiazolne_4_carbxylic_acid_ng_mL,URXATC_2_amnothiazolne_4_carbxylic_acid_ng_mL
P_UVOC,URDATCLC,2_amnothiazolne_4_carbxylic_acid_comt,URDATCLC_2_amnothiazolne_4_carbxylic_acid_comt
P_UVOC,URXBMA,N_acetyl_S_benzyl_L_cysteine_ng_mL,URXBMA_N_acetyl_S_benzyl_L_cysteine_ng_mL
P_UVOC,URDBMALC,N_acetyl_S_benzyl_L_cysteine_comt,URDBMALC_N_acetyl_S_benzyl_L_cysteine_comt
P_UVOC,URXBPM,N_acetyl_S_n_propyl_L_cysteine_ng_mL,URXBPM_N_acetyl_S_n_propyl_L_cysteine_ng_mL
P_UVOC,URDBPMLC,N_acetyl_S_n_propyl_L_cysteine_comt,URDBPMLC_N_acetyl_S_n_propyl_L_cysteine_comt
P_UVOC,URXCEM,N_acetyl_S_2_carbxyethyl_L_cys_ng_mL,URXCEM_N_acetyl_S_2_carbxyethyl_L_cys_ng_mL
P_UVOC,URDCEMLC,N_acetyl_S_2_carbxyethyl_L_cys_comt,URDCEMLC_N_acetyl_S_2_carbxyethyl_L_cys_comt
P_UVOC,URXCYHA,CYHA_cysteine_ng_mL,URXCYHA_CYHA_cysteine_ng_mL
P_UVOC,URDCYALC,CYHA_cysteine_comment_code,URDCYALC_CYHA_cysteine_comment_code
P_UVOC,URXCYM,N_acetyl_S_2_cyanoethyl_L_cyst_ng_mL,URXCYM_N_acetyl_S_2_cyanoethyl_L_cyst_ng_mL
P_UVOC,URDCYMLC,N_acetyl_S_2_cyanoethyl_L_cyst_comt,URDCYMLC_N_acetyl_S_2_cyanoethyl_L_cyst_comt
P_UVOC,URXDHB,N_ace_S_3_4_dihidxybutl_L_cys_ng_mL,URXDHB_N_ace_S_3_4_dihidxybutl_L_cys_ng_mL
P_UVOC,URDDHBLC,N_ace_S_3_4_dihidxybutl_L_cys_comt,URDDHBLC_N_ace_S_3_4_dihidxybutl_L_cys_comt
P_UVOC,URXGAM,N_ac_S_2_carbmo_2_hydxel_L_cys_ng_mL,URXGAM_N_ac_S_2_carbmo_2_hydxel_L_cys_ng_mL
P_UVOC,URDGAMLC,N_ac_S_2_carbmo_2_hydxel_L_cys_comt,URDGAMLC_N_ac_S_2_carbmo_2_hydxel_L_cys_comt
P_UVOC,URXHEM,N_ace_S_2_hydroxyethyl_L_cys_ng_mL,URXHEM_N_ace_S_2_hydroxyethyl_L_cys_ng_mL
P_UVOC,URDHEMLC,N_ace_S_2_hydroxyethyl_L_cys_comt,URDHEMLC_N_ace_S_2_hydroxyethyl_L_cys_comt
P_UVOC,URXHP2,N_ace_S_2_hydroxypropyl_L_cys_ng_mL,URXHP2_N_ace_S_2_hydroxypropyl_L_cys_ng_mL
P_UVOC,URDHP2LC,N_ace_S_2_hydroxypropyl_L_cys_comt,URDHP2LC_N_ace_S_2_hydroxypropyl_L_cys_comt
P_UVOC,URXHPM,N_ace_S_3_hydroxypropyl_L_cys_ng_mL,URXHPM_N_ace_S_3_hydroxypropyl_L_cys_ng_mL
P_UVOC,URDHPMLC,N_ace_S_3_hydroxypropyl_L_cys_comt,URDHPMLC_N_ace_S_3_hydroxypropyl_L_cys_comt
P_UVOC,URXIPM3,IPM3_cysteine_ng_mL,URXIPM3_IPM3_cysteine_ng_mL
P_UVOC,URDPM3LC,IPM3_cysteine_comment_code,URDPM3LC_IPM3_cysteine_comment_code
P_UVOC,URXMAD,Mandelic_acid_ng_mL,URXMAD_Mandelic_acid_ng_mL
P_UVOC,URDMADLC,Mandelic_acid_comment_code,URDMADLC_Mandelic_acid_comment_code
P_UVOC,URXMB3,N_A_S_4_hydrxy_2_butenyl_L_cys_ng_mL,URXMB3_N_A_S_4_hydrxy_2_butenyl_L_cys_ng_mL
P_UVOC,URDMB3LC,N_A_S_4_hydrxy_2_butenyl_L_cys_comt,URDMB3LC_N_A_S_4_hydrxy_2_butenyl_L_cys_comt
P_UVOC,URXPHG,Phenylglyoxylic_acid_ng_mL,URXPHG_Phenylglyoxylic_acid_ng_mL
P_UVOC,URDPHGLC,Phenylglyoxylic_acid_comment_code,URDPHGLC_Phenylglyoxylic_acid_comment_code
P_UVOC,URXPMM,N_A_S_3_hydrxprpl_1_metl_L_cys_ng_mL,URXPMM_N_A_S_3_hydrxprpl_1_metl_L_cys_ng_mL
P_UVOC,URDPMMLC,N_A_S_3_hydrxprpl_1_metl_L_cys_comt,URDPMMLC_N_A_S_3_hydrxprpl_1_metl_L_cys_comt
P_UVOC,URXTTC,2_Thioxothiazolidine_4_carboxylic_acid,URXTTC_2_Thioxothiazolidine_4_carboxylic_acid
P_UVOC,URDTTCLC,2_Thoxothazlidne_4_carbxylic_comt,URDTTCLC_2_Thoxothazlidne_4_carbxylic_comt
P_VOCWB,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_VOCWB,WTSVOCPR,VOC_Subsample_Weight_Pre_Pandemic,WTSVOCPR_VOC_Subsample_Weight_Pre_Pandemic
P_VOCWB,LBX2DF,Blood_2_5_Dimethylfuran_ng_mL,LBX2DF_Blood_2_5_Dimethylfuran_ng_mL
P_VOCWB,LBD2DFLC,Blood_2_5_Dimethylfuran_Comment_Code,LBD2DFLC_Blood_2_5_Dimethylfuran_Comment_Code
P_VOCWB,LBX4CE,Blood_1_1_1_2_Tetrachloroethane_ng_mL,LBX4CE_Blood_1_1_1_2_Tetrachloroethane_ng_mL
P_VOCWB,LBD4CELC,Blood_1_1_1_2_Tetrachloroethane_Cmt_Code,LBD4CELC_Blood_1_1_1_2_Tetrachloroethane_Cmt_Code
P_VOCWB,LBXV06,Blood_Hexane_ng_mL,LBXV06_Blood_Hexane_ng_mL
P_VOCWB,LBDV06LC,Blood_Hexane_Comment_Code,LBDV06LC_Blood_Hexane_Comment_Code
P_VOCWB,LBXV07N,Blood_Heptane_ng_mL,LBXV07N_Blood_Heptane_ng_mL
P_VOCWB,LBDV07LC,Blood_Heptane_Comment_Code,LBDV07LC_Blood_Heptane_Comment_Code
P_VOCWB,LBXV08N,Blood_Octane_ng_mL,LBXV08N_Blood_Octane_ng_mL
P_VOCWB,LBDV08LC,Blood_Octane_Comment_Code,LBDV08LC_Blood_Octane_Comment_Code
P_VOCWB,LBXV1D,Blood_1_2_Dichlorobenzene_ng_mL,LBXV1D_Blood_1_2_Dichlorobenzene_ng_mL
P_VOCWB,LBDV1DLC,Blood_1_2_Dichlorobenzene_Comment_Code,LBDV1DLC_Blood_1_2_Dichlorobenzene_Comment_Code
P_VOCWB,LBXV2A,Blood_1_2_Dichloroethane_ng_mL,LBXV2A_Blood_1_2_Dichloroethane_ng_mL
P_VOCWB,LBDV2ALC,Blood_1_2_Dichloroethane_Comment_Code,LBDV2ALC_Blood_1_2_Dichloroethane_Comment_Code
P_VOCWB,LBXV3B,Blood_1_3_Dichlorobenzene_ng_mL,LBXV3B_Blood_1_3_Dichlorobenzene_ng_mL
P_VOCWB,LBDV3BLC,Blood_1_3_Dichlorobenzene_Comment_Code,LBDV3BLC_Blood_1_3_Dichlorobenzene_Comment_Code
P_VOCWB,LBXV4C,Blood_Tetrachloroethene_ng_mL,LBXV4C_Blood_Tetrachloroethene_ng_mL
P_VOCWB,LBDV4CLC,Blood_Tetrachloroethene_Comment_Code,LBDV4CLC_Blood_Tetrachloroethene_Comment_Code
P_VOCWB,LBXVBF,Blood_Bromoform_ng_mL,LBXVBF_Blood_Bromoform_ng_mL
P_VOCWB,LBDVBFLC,Blood_Bromoform_Comment_Code,LBDVBFLC_Blood_Bromoform_Comment_Code
P_VOCWB,LBXVBM,Blood_Bromodichloromethane_ng_mL,LBXVBM_Blood_Bromodichloromethane_ng_mL
P_VOCWB,LBDVBMLC,Blood_Bromodichloromethane_Comment_Code,LBDVBMLC_Blood_Bromodichloromethane_Comment_Code
P_VOCWB,LBXVBZ,Blood_Benzene_ng_mL,LBXVBZ_Blood_Benzene_ng_mL
P_VOCWB,LBDVBZLC,Blood_Benzene_Comment_Code,LBDVBZLC_Blood_Benzene_Comment_Code
P_VOCWB,LBXVBZN,Blood_Benzonitrile_ng_mL,LBXVBZN_Blood_Benzonitrile_ng_mL
P_VOCWB,LBDVZBLC,Blood_Benzonitrile_Comment_Code,LBDVZBLC_Blood_Benzonitrile_Comment_Code
P_VOCWB,LBXVC6,Blood_Cyclohexane_ng_mL,LBXVC6_Blood_Cyclohexane_ng_mL
P_VOCWB,LBDVC6LC,Blood_Cyclohexane_Comment_Code,LBDVC6LC_Blood_Cyclohexane_Comment_Code
P_VOCWB,LBXVCB,Blood_Chlorobenzene_ng_mL,LBXVCB_Blood_Chlorobenzene_ng_mL
P_VOCWB,LBDVCBLC,Blood_Chlorobenzene_Comment_Code,LBDVCBLC_Blood_Chlorobenzene_Comment_Code
P_VOCWB,LBXVCF,Blood_Chloroform_ng_mL,LBXVCF_Blood_Chloroform_ng_mL
P_VOCWB,LBDVCFLC,Blood_Chloroform_Comment_Code,LBDVCFLC_Blood_Chloroform_Comment_Code
P_VOCWB,LBXVCM,Blood_Dibromochloromethane_ng_mL,LBXVCM_Blood_Dibromochloromethane_ng_mL
P_VOCWB,LBDVCMLC,Blood_Dibromochloromethane_Comment_Code,LBDVCMLC_Blood_Dibromochloromethane_Comment_Code
P_VOCWB,LBXVCT,Blood_Carbon_Tetrachloride_ng_mL,LBXVCT_Blood_Carbon_Tetrachloride_ng_mL
P_VOCWB,LBDVCTLC,Blood_Carbon_Tetrachloride_Comment_Code,LBDVCTLC_Blood_Carbon_Tetrachloride_Comment_Code
P_VOCWB,LBXVDB,Blood_1_4_Dichlorobenzene_ng_mL,LBXVDB_Blood_1_4_Dichlorobenzene_ng_mL
P_VOCWB,LBDVDBLC,Blood_1_4_Dichlorobenzene_Comment_Code,LBDVDBLC_Blood_1_4_Dichlorobenzene_Comment_Code
P_VOCWB,LBXVDE,Blood_1_2_Dibromoethane_ng_mL,LBXVDE_Blood_1_2_Dibromoethane_ng_mL
P_VOCWB,LBDVDELC,Blood_1_2_Dibromoethane_Comment_Code,LBDVDELC_Blood_1_2_Dibromoethane_Comment_Code
P_VOCWB,LBXVDEE,Blood_Diethyl_Ether_ng_mL,LBXVDEE_Blood_Diethyl_Ether_ng_mL
P_VOCWB,LBDVEELC,Blood_Diethyl_Ether_Comment_Code,LBDVEELC_Blood_Diethyl_Ether_Comment_Code
P_VOCWB,LBXVEA,Blood_Ethyl_Acetate_ng_mL,LBXVEA_Blood_Ethyl_Acetate_ng_mL
P_VOCWB,LBDVEALC,Blood_Ethyl_Acetate_Comment_Code,LBDVEALC_Blood_Ethyl_Acetate_Comment_Code
P_VOCWB,LBXVEB,Blood_Ethylbenzene_ng_mL,LBXVEB_Blood_Ethylbenzene_ng_mL
P_VOCWB,LBDVEBLC,Blood_Ethylbenzene_Comment_Code,LBDVEBLC_Blood_Ethylbenzene_Comment_Code
P_VOCWB,LBXVEC,Blood_Chloroethane_ng_mL,LBXVEC_Blood_Chloroethane_ng_mL
P_VOCWB,LBDVECLC,Blood_Chloroethane_Comment_Code,LBDVECLC_Blood_Chloroethane_Comment_Code
P_VOCWB,LBXVFN,Blood_Furan_ng_mL,LBXVFN_Blood_Furan_ng_mL
P_VOCWB,LBDVFNLC,Blood_Furan_Comment_Code,LBDVFNLC_Blood_Furan_Comment_Code
P_VOCWB,LBXVIBN,Blood_Isobutyronitrile_ng_mL,LBXVIBN_Blood_Isobutyronitrile_ng_mL
P_VOCWB,LBDVIBLC,Blood_Isobutyronitrile_Comment_Code,LBDVIBLC_Blood_Isobutyronitrile_Comment_Code
P_VOCWB,LBXVIPB,Blood_Isopropylbenzene_ng_mL,LBXVIPB_Blood_Isopropylbenzene_ng_mL
P_VOCWB,LBDVIPLC,Blood_Isopropylbenzene_Comment_Code,LBDVIPLC_Blood_Isopropylbenzene_Comment_Code
P_VOCWB,LBXVMC,Blood_Methylene_Chloride_ng_mL,LBXVMC_Blood_Methylene_Chloride_ng_mL
P_VOCWB,LBDVMCLC,Blood_Methylene_Chloride_Comment_Code,LBDVMCLC_Blood_Methylene_Chloride_Comment_Code
P_VOCWB,LBXVMCP,Blood_Methylcyclopentane_ng_mL,LBXVMCP_Blood_Methylcyclopentane_ng_mL
P_VOCWB,LBDVMPLC,Blood_Methylcyclopentane_Comment_Code,LBDVMPLC_Blood_Methylcyclopentane_Comment_Code
P_VOCWB,LBXVME,Blood_MTBE_ng_mL,LBXVME_Blood_MTBE_ng_mL
P_VOCWB,LBDVMELC,Blood_MTBE_Comment_Code,LBDVMELC_Blood_MTBE_Comment_Code
P_VOCWB,LBXVMIK,Blood_Methyl_Isobutyl_Ketone_ng_mL,LBXVMIK_Blood_Methyl_Isobutyl_Ketone_ng_mL
P_VOCWB,LBDVMKLC,Blood_Methyl_Isobutyl_Ketone_Comt_Code,LBDVMKLC_Blood_Methyl_Isobutyl_Ketone_Comt_Code
P_VOCWB,LBXVNB,Blood_Nitrobenzene_ng_mL,LBXVNB_Blood_Nitrobenzene_ng_mL
P_VOCWB,LBDVNBLC,Blood_Nitrobenzene_Comment_Code,LBDVNBLC_Blood_Nitrobenzene_Comment_Code
P_VOCWB,LBXVOX,Blood_o_Xylene_ng_mL,LBXVOX_Blood_o_Xylene_ng_mL
P_VOCWB,LBDVOXLC,Blood_o_Xylene_Comment_Code,LBDVOXLC_Blood_o_Xylene_Comment_Code
P_VOCWB,LBXVTC,Blood_Trichloroethene_ng_mL,LBXVTC_Blood_Trichloroethene_ng_mL
P_VOCWB,LBDVTCLC,Blood_Trichloroethene_Comment_Code,LBDVTCLC_Blood_Trichloroethene_Comment_Code
P_VOCWB,LBXVTE,Blood_1_1_1_Trichloroethane_ng_mL,LBXVTE_Blood_1_1_1_Trichloroethane_ng_mL
P_VOCWB,LBDVTELC,Blood_1_1_1_Trichloroethane_Comment_Code,LBDVTELC_Blood_1_1_1_Trichloroethane_Comment_Code
P_VOCWB,LBXVTFT,Blood_aaa_Trifluorotoluene_ng_mL,LBXVTFT_Blood_aaa_Trifluorotoluene_ng_mL
P_VOCWB,LBDVFTLC,Blood_aaa_Trifluorotoluene_Comment_Code,LBDVFTLC_Blood_aaa_Trifluorotoluene_Comment_Code
P_VOCWB,LBXVTHF,Blood_Tetrahydrofuran_ng_mL,LBXVTHF_Blood_Tetrahydrofuran_ng_mL
P_VOCWB,LBDVHTLC,Blood_Tetrahydrofuran_Comment_Code,LBDVHTLC_Blood_Tetrahydrofuran_Comment_Code
P_VOCWB,LBXVTP,Blood_1_2_3_Trichloropropane_ng_mL,LBXVTP_Blood_1_2_3_Trichloropropane_ng_mL
P_VOCWB,LBDVTPLC,Blood_1_2_3_Trichloropropane_Comt_Code,LBDVTPLC_Blood_1_2_3_Trichloropropane_Comt_Code
P_VOCWB,LBXVVB,Blood_Vinyl_Bromide_ng_mL,LBXVVB_Blood_Vinyl_Bromide_ng_mL
P_VOCWB,LBDVVBLC,Blood_Vinyl_Bromide_Comment_Code,LBDVVBLC_Blood_Vinyl_Bromide_Comment_Code
P_VOCWB,LBXVXY,Blood_m_p_Xylene_ng_mL,LBXVXY_Blood_m_p_Xylene_ng_mL
P_VOCWB,LBDVXYLC,Blood_m_p_Xylene_Comment_Code,LBDVXYLC_Blood_m_p_Xylene_Comment_Code
P_ACQ,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_ACQ,ACQBOX1,,ACQBOX1_
P_ACQ,ACD011A,Speak_English_at_home_NHW_or_NHB,ACD011A_Speak_English_at_home_NHW_or_NHB
P_ACQ,ACD011B,Speak_Spanish_at_home_NHW_or_NHB,ACD011B_Speak_Spanish_at_home_NHW_or_NHB
P_ACQ,ACD011C,Speak_other_language_at_home_NHW_or_NHB,ACD011C_Speak_other_language_at_home_NHW_or_NHB
P_ACQ,ACD040,Language_s_spoken_at_home_Hispanics,ACD040_Language_s_spoken_at_home_Hispanics
P_ACQ,ACD110,Language_s_spoken_at_home_Asians,ACD110_Language_s_spoken_at_home_Asians
P_ALQ,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_ALQ,ALQ111,Ever_had_a_drink_of_any_kind_of_alcohol,ALQ111_Ever_had_a_drink_of_any_kind_of_alcohol
P_ALQ,ALQ121,Past_12_mo_how_often_drink_alcoholic_bev,ALQ121_Past_12_mo_how_often_drink_alcoholic_bev
P_ALQ,ALQ130,Avg_alcoholic_drinks_day_past_12_mos,ALQ130_Avg_alcoholic_drinks_day_past_12_mos
P_ALQ,ALQ142,days_have_4_or_5_drinks_past_12_mos,ALQ142_days_have_4_or_5_drinks_past_12_mos
P_ALQ,ALQ270,times_4_5_drinks_in_2hrs_past_12_mos,ALQ270_times_4_5_drinks_in_2hrs_past_12_mos
P_ALQ,ALQ280,times_8_drinks_in_1_day_past_12_mos,ALQ280_times_8_drinks_in_1_day_past_12_mos
P_ALQ,ALQ290,times_12_drinks_in_1_day_past_12_mos,ALQ290_times_12_drinks_in_1_day_past_12_mos
P_ALQ,ALQ151,Ever_have_4_5_or_more_drinks_every_day,ALQ151_Ever_have_4_5_or_more_drinks_every_day
P_ALQ,ALQ170CK,,ALQ170CK_
P_ALQ,ALQ170,Past_30_days_times_4_5_drinks_on_an_oc,ALQ170_Past_30_days_times_4_5_drinks_on_an_oc
P_AUQ,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_AUQ,AUQ054,General_condition_of_hearing,AUQ054_General_condition_of_hearing
P_AUQ,AUQ055,,AUQ055_
P_AUQ,AUQ060,Hear_a_whisper_from_across_a_quiet_room,AUQ060_Hear_a_whisper_from_across_a_quiet_room
P_AUQ,AUQ070,Hear_normal_voice_across_a_quiet_room,AUQ070_Hear_normal_voice_across_a_quiet_room
P_AUQ,AUQ080,Hear_a_shout_from_across_a_quiet_room,AUQ080_Hear_a_shout_from_across_a_quiet_room
P_AUQ,AUQ090,Hear_if_spoken_loudly_to_in_better_ear,AUQ090_Hear_if_spoken_loudly_to_in_better_ear
P_AUQ,AUQ395,,AUQ395_
P_AUQ,AUQ400,When_began_to_have_hearing_loss,AUQ400_When_began_to_have_hearing_loss
P_AUQ,AUQ410a,Cause_of_hearing_loss_Genetic_Hereditary,AUQ410a_Cause_of_hearing_loss_Genetic_Hereditary
P_AUQ,AUQ410b,Cause_of_hearing_loss_Ear_infections,AUQ410b_Cause_of_hearing_loss_Ear_infections
P_AUQ,AUQ410c,Cause_of_hearing_loss_Ear_diseases,AUQ410c_Cause_of_hearing_loss_Ear_diseases
P_AUQ,AUQ410d,Cause_of_hearing_loss_Illness_Infections,AUQ410d_Cause_of_hearing_loss_Illness_Infections
P_AUQ,AUQ410e,Cause_of_hearing_loss_Drugs_Medications,AUQ410e_Cause_of_hearing_loss_Drugs_Medications
P_AUQ,AUQ410f,Cause_of_hearing_loss_Head_Neck_injury,AUQ410f_Cause_of_hearing_loss_Head_Neck_injury
P_AUQ,AUQ410g,Cause_of_hearing_loss_Loud_brief_noise,AUQ410g_Cause_of_hearing_loss_Loud_brief_noise
P_AUQ,AUQ410h,Cause_of_hearing_loss_Long_term_noise,AUQ410h_Cause_of_hearing_loss_Long_term_noise
P_AUQ,AUQ410i,Cause_of_hearing_loss_Aging,AUQ410i_Cause_of_hearing_loss_Aging
P_AUQ,AUQ410j,Cause_of_hearing_loss_Others,AUQ410j_Cause_of_hearing_loss_Others
P_AUQ,AUQ156,Ever_used_assistive_listening_devices,AUQ156_Ever_used_assistive_listening_devices
P_AUQ,AUQ420,Ever_had_ear_infections_or_earaches,AUQ420_Ever_had_ear_infections_or_earaches
P_AUQ,AUQ430,Ever_had_3_or_more_ear_infections,AUQ430_Ever_had_3_or_more_ear_infections
P_AUQ,AUQ139,Ever_had_tube_placed_in_ear,AUQ139_Ever_had_tube_placed_in_ear
P_AUQ,AUQ144,Last_time_hearing_tested_by_specialist,AUQ144_Last_time_hearing_tested_by_specialist
P_AUQ,AUQ147,Now_use_hearing_aid_amplifier_implant,AUQ147_Now_use_hearing_aid_amplifier_implant
P_AUQ,AUQ149a,Now_use_a_hearing_aid,AUQ149a_Now_use_a_hearing_aid
P_AUQ,AUQ149b,Now_use_a_personal_sound_amplifier,AUQ149b_Now_use_a_personal_sound_amplifier
P_AUQ,AUQ149c,Now_have_a_cochlear_implant,AUQ149c_Now_have_a_cochlear_implant
P_AUQ,AUQ153,Past_2_weeks_how_often_worn_hearing_aid,AUQ153_Past_2_weeks_how_often_worn_hearing_aid
P_AUQ,AUQ630,Ever_worn_hearing_aid_amplifier_implant,AUQ630_Ever_worn_hearing_aid_amplifier_implant
P_AUQ,AUQ435,,AUQ435_
P_AUQ,AUQ440,Ever_had_Special_Ed_Early_Intervention,AUQ440_Ever_had_Special_Ed_Early_Intervention
P_AUQ,AUQ450a,Had_service_for_speech_language,AUQ450a_Had_service_for_speech_language
P_AUQ,AUQ450b,Had_service_for_reading,AUQ450b_Had_service_for_reading
P_AUQ,AUQ450c,Had_service_for_hearing_listening_skills,AUQ450c_Had_service_for_hearing_listening_skills
P_AUQ,AUQ450d,Had_service_for_intellectual_disability,AUQ450d_Had_service_for_intellectual_disability
P_AUQ,AUQ450e,Had_service_for_movement_mobility_issues,AUQ450e_Had_service_for_movement_mobility_issues
P_AUQ,AUQ450f,Had_service_for_other_disabilities,AUQ450f_Had_service_for_other_disabilities
P_AUQ,AUQ460,Exposed_to_very_loud_noise_10_hrs_wk,AUQ460_Exposed_to_very_loud_noise_10_hrs_wk
P_AUQ,AUQ470,How_long_exposed_to_loud_noise_10_hrs_wk,AUQ470_How_long_exposed_to_loud_noise_10_hrs_wk
P_AUQ,AUQ101,Difficult_to_follow_conversation_w_noise,AUQ101_Difficult_to_follow_conversation_w_noise
P_AUQ,AUQ110,Hearing_causes_frustration_when_talking,AUQ110_Hearing_causes_frustration_when_talking
P_AUQ,AUQ480,Avoid_groups_limit_social_life,AUQ480_Avoid_groups_limit_social_life
P_AUQ,AUQ490,Problem_with_dizziness_lightheadedness,AUQ490_Problem_with_dizziness_lightheadedness
P_AUQ,AUQ191,Ears_ringing_buzzing_past_year,AUQ191_Ears_ringing_buzzing_past_year
P_AUQ,AUQ250,How_long_bothered_by_ringing_buzzing,AUQ250_How_long_bothered_by_ringing_buzzing
P_AUQ,AUQ255,In_past_yr_how_often_had_ringing_roaring,AUQ255_In_past_yr_how_often_had_ringing_roaring
P_AUQ,AUQ260,Bothered_by_ringing_after_loud_sounds,AUQ260_Bothered_by_ringing_after_loud_sounds
P_AUQ,AUQ270,Bothered_by_ringing_when_going_to_sleep,AUQ270_Bothered_by_ringing_when_going_to_sleep
P_AUQ,AUQ280,How_much_of_a_problem_is_ringing,AUQ280_How_much_of_a_problem_is_ringing
P_AUQ,AUQ500,Discussed_ringing_with_doctor,AUQ500_Discussed_ringing_with_doctor
P_AUQ,AUQ300,Ever_used_firearms_for_any_reason,AUQ300_Ever_used_firearms_for_any_reason
P_AUQ,AUQ310,How_many_total_rounds_ever_fired,AUQ310_How_many_total_rounds_ever_fired
P_AUQ,AUQ320,Wear_hearing_protection_when_shooting,AUQ320_Wear_hearing_protection_when_shooting
P_AUQ,AUQ330,Ever_had_job_exposure_to_loud_noise,AUQ330_Ever_had_job_exposure_to_loud_noise
P_AUQ,AUQ340,How_long_exposed_to_loud_noise_at_work,AUQ340_How_long_exposed_to_loud_noise_at_work
P_AUQ,AUQ350,Ever_exposed_to_very_loud_noise_at_work,AUQ350_Ever_exposed_to_very_loud_noise_at_work
P_AUQ,AUQ360,How_long_exposed_to_very_loud_noise,AUQ360_How_long_exposed_to_very_loud_noise
P_AUQ,AUQ370,Had_off_work_exposure_to_loud_noise,AUQ370_Had_off_work_exposure_to_loud_noise
P_AUQ,AUQ510,How_long_exposed_to_loud_noise_10_hrs_wk,AUQ510_How_long_exposed_to_loud_noise_10_hrs_wk
P_AUQ,AUQ380,Past_year_worn_hearing_protection,AUQ380_Past_year_worn_hearing_protection
P_BPQ,SEQN,Respondent_sequence_number,SEQN_Respondent_sequence_number
P_BPQ,BPQ020,Ever_told_you_had_high_blood_pressure,BPQ020_Ever_told_you_had_high_blood_pressure
P_BPQ,BPQ030,Told_had_high_blood_pressure_2_times,BPQ030_Told_had_high_blood_pressure_2_times
P_BPQ,BPD035,Age_told_had_hypertension,BPD035_Age_told_had_hypertension
P_BPQ,BPQ040A,Taking_prescription_for_hypertension,BPQ040A_Taking_prescription_for_hypertension
P_BPQ,BPQ050A,Now_taking_prescribed_medicine_for_HBP,BPQ050A_Now_taking_prescribed_medicine_for_HBP
P_BPQ,BPQ080,Doctor_told_you_high_cholesterol_level,BPQ080_Doctor_told_you_high_cholesterol_level
P_BPQ,BPQ060,Ever_had_blood_cholesterol_checked,BPQ060_Ever_had_blood_cholesterol_checked
P_BPQ,BPQ070,When_blood_cholesterol_last_checked,BPQ070_When_blood_cholesterol_last_checked
